x y mag_blue mag_red color
3346.839 5222.966 23.605 22.736 0.869
3658.704 5236.443 22.777 22.073 0.704
3731.296 5255.993 21.003 20.514 0.489
3379.761 5201.932 21.387 20.837 0.550
3390.294 5188.119 21.825 21.263 0.562
3407.073 5212.712 23.029 22.264 0.765
3406.860 5285.304 22.115 21.506 0.610
3412.698 5260.471 21.740 21.196 0.543
3406.666 5182.437 23.910 22.993 0.918
3488.158 5214.120 23.936 23.074 0.862
4258.617 5229.301 22.548 21.893 0.655
4274.985 5250.277 21.005 20.524 0.481
4282.166 5207.936 22.206 21.597 0.609
4288.108 5272.850 23.793 22.916 0.877
4309.207 5232.791 23.133 22.372 0.761
4333.794 5268.884 22.479 21.724 0.754
4291.234 5264.828 23.652 22.732 0.920
4120.754 5211.454 22.453 21.803 0.650
4131.165 5207.411 22.473 21.828 0.645
4135.698 5264.893 21.120 20.626 0.494
4115.626 5262.306 23.792 22.934 0.858
4165.083 5188.002 23.626 22.791 0.836
4191.622 5203.541 23.848 22.974 0.874
3053.342 5228.914 22.266 21.626 0.640
3065.100 5235.288 21.583 21.020 0.563
3111.709 5205.936 23.060 22.315 0.745
3132.792 5275.311 21.390 20.872 0.517
3137.012 5215.882 22.563 21.866 0.696
3150.155 5220.718 23.337 22.475 0.862
3161.357 5264.655 21.890 21.308 0.582
3194.514 5246.572 21.251 20.751 0.500
3204.290 5280.435 23.279 22.475 0.803
3206.284 5293.627 23.146 22.385 0.761
3216.403 5284.171 22.543 21.890 0.654
3233.636 5245.795 23.104 22.321 0.783
3789.281 5209.705 23.204 22.434 0.770
3797.106 5267.761 21.690 21.138 0.552
3800.591 5233.284 21.401 20.886 0.515
3813.909 5186.086 23.892 23.014 0.878
3814.155 5269.832 23.217 22.445 0.772
5220.413 5217.550 22.741 22.038 0.704
5221.024 5245.292 20.202 19.761 0.441
5247.253 5259.027 21.089 20.601 0.488
5255.107 5198.139 21.730 21.190 0.540
5280.805 5216.185 20.478 20.030 0.448
4946.120 5293.689 22.237 21.501 0.735
5052.245 5287.303 20.315 19.874 0.441
4971.521 5293.107 22.063 21.476 0.587
5038.599 5219.005 22.947 22.223 0.724
5047.058 5237.180 23.296 22.506 0.789
5072.603 5181.969 21.162 20.669 0.493
5085.247 5258.980 21.696 21.131 0.565
5095.458 5291.760 21.897 21.319 0.578
5131.326 5253.328 21.217 20.712 0.505
5064.400 5207.742 22.846 22.148 0.699
4820.077 5206.161 22.335 21.717 0.618
4826.585 5188.163 20.829 20.359 0.470
4859.727 5257.902 22.128 21.528 0.600
4868.537 5264.943 21.335 20.816 0.519
4914.980 5267.204 20.448 20.003 0.445
5442.533 5279.750 21.718 21.174 0.544
5445.909 5269.373 22.862 22.146 0.716
5486.962 5208.583 22.560 21.872 0.688
5493.092 5244.716 21.488 20.961 0.527
5532.484 5239.269 22.454 21.812 0.642
5446.730 5251.346 22.338 21.701 0.637
5464.074 5238.884 23.305 22.518 0.787
5488.258 5224.237 23.510 22.679 0.831
5490.692 5257.121 23.152 22.353 0.799
4339.465 5283.331 21.889 21.323 0.566
4341.821 5274.915 22.003 21.413 0.590
4403.754 5192.901 22.810 22.092 0.718
4447.668 5220.066 22.529 21.861 0.668
4360.057 5219.666 22.910 22.183 0.727
4444.699 5257.788 23.453 22.631 0.822
4655.830 5245.209 21.777 21.220 0.557
4681.021 5208.045 22.195 21.578 0.617
4690.210 5206.260 22.950 22.197 0.753
3882.557 5186.071 21.979 21.400 0.579
3951.906 5183.763 21.380 20.863 0.517
3971.168 5232.634 22.801 22.106 0.694
3880.877 5199.169 23.682 22.836 0.846
4469.857 5229.450 22.368 21.741 0.627
4521.856 5178.700 22.215 21.603 0.612
4529.029 5222.569 22.119 21.516 0.604
4496.145 5266.325 23.181 22.408 0.773
4547.129 5287.167 23.299 22.517 0.782
4698.575 5293.075 21.872 21.291 0.581
4728.194 5211.919 20.589 20.132 0.457
4737.975 5258.535 20.229 19.794 0.435
4806.238 5203.218 21.918 21.349 0.569
4707.630 5235.406 23.602 22.771 0.831
4742.436 5221.133 22.572 21.913 0.659
5312.835 5229.405 20.332 19.885 0.447
5363.357 5232.506 21.058 20.566 0.492
5400.714 5198.106 21.381 20.865 0.516
5299.660 5287.649 22.970 22.240 0.730
5325.711 5225.859 23.891 22.922 0.968
5351.928 5284.239 23.480 22.693 0.788
5379.690 5263.610 23.732 22.869 0.863
5407.116 5199.393 22.892 22.186 0.706
7949.355 5320.654 23.288 22.458 0.831
7954.215 5342.882 20.568 20.117 0.452
7999.838 5317.716 23.655 22.819 0.837
2341.526 5408.474 22.637 21.965 0.672
2380.061 5344.869 23.026 22.232 0.794
2351.448 5335.016 23.893 23.017 0.876
2358.469 5331.844 23.175 22.449 0.726
2364.165 5313.527 23.807 22.902 0.905
7756.559 5406.515 22.918 22.187 0.731
7759.771 5297.502 21.653 21.093 0.560
7764.201 5359.491 21.978 21.427 0.551
7785.554 5376.984 21.768 21.225 0.543
7638.024 5387.972 21.908 21.336 0.572
7638.922 5380.308 22.167 21.460 0.706
7686.774 5411.945 23.038 22.309 0.729
7382.871 5391.712 21.292 20.795 0.497
7446.867 5414.775 21.009 20.536 0.473
7382.299 5336.825 23.881 23.004 0.877
2628.845 5296.607 21.695 21.143 0.553
2640.244 5315.856 21.891 21.228 0.663
7465.723 5358.861 22.431 21.790 0.641
7523.458 5354.422 21.047 20.577 0.470
2711.901 5303.955 21.745 21.098 0.647
2701.681 5324.267 23.474 22.671 0.803
2721.412 5325.282 23.888 22.998 0.889
2791.218 5334.848 22.386 21.743 0.643
2805.977 5307.083 22.596 21.918 0.678
2830.710 5329.581 23.375 22.583 0.793
7222.124 5300.108 21.988 21.416 0.572
7237.383 5349.878 21.863 21.314 0.549
7263.865 5313.546 20.360 19.925 0.434
7279.841 5358.580 22.933 22.236 0.697
7282.798 5399.896 20.714 20.263 0.450
7323.945 5322.139 22.237 21.602 0.635
2901.442 5321.194 23.000 22.250 0.750
7114.151 5362.286 20.412 19.985 0.427
7126.086 5299.875 21.848 21.296 0.553
6994.545 5373.939 23.091 22.351 0.740
7033.355 5326.619 20.710 20.254 0.456
5908.058 5381.053 22.063 21.477 0.586
5934.365 5369.214 22.665 21.983 0.681
5939.387 5337.812 21.206 20.714 0.492
6014.259 5297.433 23.766 22.909 0.857
6519.116 5348.999 22.499 21.831 0.667
6552.156 5354.532 21.952 21.353 0.599
6570.127 5390.048 22.918 22.190 0.728
6534.805 5317.482 22.895 22.161 0.734
6572.859 5330.513 23.822 22.984 0.838
6580.181 5382.504 23.564 22.763 0.800
4162.277 5396.110 23.109 22.264 0.845
4173.440 5364.626 22.617 21.950 0.667
4198.775 5362.752 21.411 20.892 0.519
4201.622 5359.474 21.048 20.555 0.492
4209.755 5326.722 22.568 21.898 0.670
4200.050 5355.697 21.909 21.228 0.680
6673.428 5342.806 21.040 20.551 0.489
6690.533 5315.788 22.151 21.476 0.676
6714.280 5373.919 21.407 20.863 0.543
6256.659 5322.347 22.946 22.207 0.739
6305.625 5320.855 20.429 19.983 0.446
6318.860 5337.619 21.449 20.929 0.520
6351.564 5414.744 20.310 19.875 0.435
6365.080 5335.023 21.953 21.385 0.567
3741.064 5296.994 21.706 21.169 0.537
3755.854 5413.556 21.785 21.230 0.555
3757.292 5393.174 22.081 21.454 0.627
3617.613 5390.675 21.452 20.930 0.521
3636.045 5384.730 23.538 22.736 0.802
3733.126 5308.848 23.375 22.591 0.784
6139.221 5390.693 22.310 21.689 0.621
6142.734 5375.703 22.376 21.752 0.624
6158.583 5387.819 20.915 20.447 0.468
6173.815 5308.690 21.721 21.179 0.543
6224.915 5381.773 22.666 21.982 0.684
6232.275 5304.506 22.454 21.699 0.755
6740.528 5365.152 21.708 21.151 0.557
6775.941 5379.689 21.870 21.304 0.566
6783.805 5411.498 20.521 20.074 0.447
6770.472 5386.555 23.113 22.376 0.737
6904.131 5373.829 20.607 20.147 0.460
6923.059 5414.721 23.292 22.500 0.792
6946.285 5397.489 21.186 20.703 0.483
6946.918 5310.808 22.106 21.515 0.591
6912.267 5302.381 23.978 23.113 0.864
6022.363 5410.634 20.971 20.499 0.472
6030.830 5391.708 20.630 20.180 0.450
6057.179 5334.760 21.265 20.771 0.494
6122.895 5319.041 20.242 19.805 0.436
6129.850 5349.450 23.864 22.987 0.877
3868.067 5396.924 21.601 21.054 0.546
3909.621 5391.552 22.969 22.232 0.737
3051.654 5361.708 22.796 22.101 0.695
3053.242 5405.455 20.486 19.895 0.591
3027.598 5410.085 22.082 21.200 0.882
4614.024 5330.392 21.440 20.921 0.519
4631.521 5329.472 22.132 21.531 0.601
4653.773 5346.390 21.349 20.845 0.504
4686.908 5353.613 20.960 20.471 0.489
4693.435 5407.413 22.164 21.553 0.611
4606.648 5353.374 23.918 23.066 0.852
4639.042 5406.549 23.930 23.019 0.910
6391.486 5360.355 21.061 20.584 0.477
6438.419 5311.671 21.904 21.327 0.577
6446.851 5348.040 21.717 21.167 0.549
6465.440 5411.987 22.265 21.655 0.609
6495.848 5324.183 21.141 20.646 0.495
6452.398 5414.362 23.942 23.083 0.859
4487.663 5314.818 22.669 21.952 0.717
4512.536 5347.201 21.234 20.734 0.500
4521.018 5399.951 21.066 20.578 0.488
4564.443 5321.962 21.876 21.308 0.568
4512.276 5298.415 23.505 22.535 0.970
4013.730 5387.622 22.573 21.800 0.773
4017.172 5316.974 22.795 22.093 0.701
4023.889 5364.320 22.492 21.845 0.647
4045.216 5346.941 20.749 20.283 0.466
4086.248 5296.526 23.031 22.283 0.748
4017.266 5379.521 23.595 22.768 0.827
4039.115 5335.739 23.147 22.379 0.768
4079.655 5338.788 23.002 22.265 0.736
3535.006 5353.566 23.150 22.387 0.763
3541.243 5317.024 21.852 21.287 0.565
3600.691 5389.745 22.547 21.867 0.679
3613.841 5308.491 20.853 20.384 0.469
3527.759 5375.764 23.573 22.764 0.810
4708.533 5315.841 22.695 22.013 0.682
4776.709 5348.287 21.137 20.653 0.484
4787.624 5330.809 21.438 20.911 0.527
4784.782 5402.165 23.109 22.348 0.761
5800.515 5336.953 21.228 20.722 0.507
5800.345 5376.514 21.519 20.992 0.527
5853.709 5298.815 20.634 20.182 0.451
5888.161 5341.604 22.084 21.492 0.592
5830.159 5347.099 23.576 22.743 0.833
5854.440 5311.932 23.178 22.443 0.734
4384.490 5410.091 21.965 21.377 0.588
4392.252 5337.645 21.321 20.810 0.510
4440.427 5344.830 21.796 21.235 0.561
4454.840 5339.919 21.104 20.621 0.483
4384.575 5391.375 23.971 23.095 0.876
4425.516 5385.504 23.554 22.736 0.818
3139.832 5393.945 23.595 22.713 0.882
3157.543 5355.521 22.981 22.229 0.752
3179.069 5384.748 21.191 20.683 0.508
5665.968 5319.753 21.263 20.765 0.497
5668.026 5301.479 22.013 21.436 0.577
5723.838 5399.524 22.722 21.866 0.856
5775.644 5321.614 22.490 21.835 0.655
5673.291 5375.377 23.812 22.958 0.855
5677.686 5332.080 23.849 22.979 0.870
4220.404 5349.649 21.375 20.868 0.507
4256.839 5305.292 22.855 22.070 0.786
4307.622 5335.456 21.533 21.008 0.525
3402.388 5313.644 21.807 21.215 0.591
3472.650 5383.671 22.056 21.450 0.606
3386.175 5299.881 23.981 23.119 0.861
3418.606 5355.920 23.705 22.856 0.849
3313.523 5312.221 21.964 21.380 0.584
3363.448 5344.972 22.742 22.060 0.682
3314.608 5400.217 23.698 22.847 0.851
3346.304 5315.255 23.130 22.373 0.758
4889.997 5316.429 22.290 21.713 0.577
4932.742 5324.489 22.943 22.193 0.750
4831.627 5307.387 23.855 22.996 0.860
4934.551 5375.517 22.608 21.950 0.658
5561.434 5314.286 22.110 21.484 0.626
5630.470 5324.273 21.736 21.186 0.550
5649.854 5360.879 20.943 20.464 0.479
5595.435 5335.085 23.534 22.685 0.849
5652.398 5393.392 23.209 22.437 0.772
5417.746 5326.217 21.968 21.274 0.694
5431.506 5385.464 21.844 21.270 0.574
5451.988 5324.123 22.291 21.678 0.612
5425.397 5325.001 23.164 22.383 0.781
5531.148 5388.006 23.734 22.853 0.881
5317.091 5321.594 20.969 20.489 0.480
5332.409 5314.111 21.504 20.979 0.525
5349.265 5398.319 20.822 20.348 0.473
5355.936 5299.530 21.237 20.742 0.495
5359.152 5351.544 21.948 21.184 0.764
5397.249 5312.696 20.792 20.322 0.470
5324.260 5298.671 23.666 22.820 0.846
4952.719 5363.042 23.329 22.434 0.895
4999.256 5364.966 23.495 22.509 0.986
5176.333 5346.814 23.108 22.375 0.734
5210.406 5297.666 23.387 22.570 0.817
5226.822 5307.789 23.188 22.396 0.792
5285.451 5297.967 23.289 22.481 0.808
5076.422 5334.324 23.099 22.357 0.742
5132.156 5330.524 22.401 21.763 0.637
5168.280 5380.684 21.781 21.238 0.543
5171.009 5403.680 20.200 19.764 0.435
5073.719 5392.762 23.191 22.414 0.777
5074.567 5372.541 22.755 22.046 0.708
5090.240 5414.879 23.725 22.868 0.857
5107.225 5367.082 21.424 20.872 0.552
5119.582 5379.829 23.472 22.644 0.828
5144.764 5331.427 23.322 22.543 0.779
7950.046 5499.668 20.319 19.887 0.431
7977.510 5463.018 22.877 22.192 0.685
7987.097 5534.941 23.747 22.918 0.829
7895.016 5527.407 23.226 22.450 0.776
7902.521 5417.845 21.796 21.266 0.530
2403.879 5449.935 21.329 20.825 0.504
7611.400 5505.328 23.218 22.469 0.749
7696.206 5432.783 22.550 21.894 0.656
7742.891 5448.261 22.773 22.078 0.695
2548.160 5534.645 21.420 20.854 0.565
2611.313 5527.802 22.345 21.712 0.633
2442.188 5436.811 21.115 20.621 0.494
2449.221 5525.121 21.827 21.415 0.413
2523.152 5459.301 22.568 21.901 0.666
7377.440 5468.401 23.480 22.664 0.816
7399.792 5529.377 21.221 20.728 0.494
7437.818 5501.047 22.282 21.661 0.620
7228.099 5465.200 21.756 21.208 0.549
7267.970 5428.916 22.802 22.105 0.697
7326.256 5533.865 22.945 22.230 0.715
7326.253 5501.505 22.060 21.461 0.599
2921.325 5474.919 21.994 21.417 0.578
2930.686 5443.802 23.012 22.238 0.774
2957.186 5526.037 22.633 21.960 0.673
2963.086 5510.403 22.120 21.518 0.602
2969.801 5442.551 21.886 21.295 0.592
3003.328 5519.302 22.240 21.633 0.607
2692.264 5495.253 22.130 21.438 0.692
2713.706 5418.792 21.372 20.861 0.511
2805.445 5529.489 22.542 21.901 0.642
2843.264 5517.371 21.700 21.147 0.553
2895.703 5427.464 21.212 20.700 0.512
7101.262 5426.264 21.926 21.352 0.573
7124.319 5443.865 21.970 21.393 0.577
7131.469 5463.659 22.051 21.449 0.602
7144.957 5535.248 21.024 20.526 0.498
7147.391 5436.743 21.370 20.804 0.566
7173.193 5434.167 21.260 20.714 0.546
7187.914 5469.492 22.760 22.083 0.677
6634.019 5533.461 23.263 22.500 0.763
6656.577 5422.896 21.420 20.907 0.513
6661.009 5434.807 21.552 20.932 0.620
6715.886 5443.983 23.526 22.722 0.804
3664.411 5526.362 22.064 21.471 0.593
3680.048 5436.310 22.498 21.850 0.648
3684.806 5425.949 21.379 20.863 0.516
3707.282 5448.752 23.054 22.267 0.787
6980.522 5457.178 22.544 21.893 0.652
7006.408 5490.757 22.207 21.593 0.614
3756.199 5503.881 23.002 22.262 0.740
3770.050 5524.809 23.057 22.314 0.744
3793.173 5525.787 20.862 20.397 0.464
3803.468 5508.165 23.164 22.413 0.752
6022.489 5460.343 20.756 20.308 0.448
6029.250 5470.208 21.085 20.604 0.480
6111.252 5443.777 21.335 20.835 0.500
6043.336 5489.624 23.147 22.398 0.750
3422.812 5472.950 23.101 22.340 0.760
3428.635 5501.715 20.970 20.466 0.504
3459.524 5485.467 21.564 21.029 0.534
3470.067 5469.957 22.026 21.435 0.590
3493.617 5526.803 22.188 21.570 0.618
3406.465 5511.382 23.174 22.420 0.754
3474.673 5448.918 23.489 22.636 0.853
4228.748 5448.969 20.710 20.234 0.476
4272.946 5508.757 21.690 21.150 0.540
4223.371 5532.547 23.748 22.921 0.828
4237.294 5454.158 23.965 23.064 0.900
4239.548 5424.701 23.764 22.921 0.843
4290.561 5479.764 23.134 22.381 0.753
6877.230 5473.137 21.968 21.392 0.576
6909.575 5437.530 22.427 21.792 0.636
6959.646 5489.663 20.453 20.017 0.436
6964.568 5485.191 21.944 21.388 0.556
6957.059 5468.704 23.727 22.877 0.851
4127.073 5471.965 21.869 21.304 0.564
4155.910 5519.045 23.248 22.341 0.907
4158.430 5471.408 22.517 21.873 0.644
4169.586 5428.912 22.742 22.048 0.694
4354.624 5508.898 20.746 20.282 0.464
4398.995 5485.271 20.487 20.032 0.455
4445.767 5448.782 21.963 21.271 0.692
4448.208 5529.179 21.661 21.117 0.544
4381.446 5485.513 23.642 22.810 0.832
4449.472 5495.506 23.168 22.407 0.761
6739.434 5424.302 23.125 22.381 0.744
6757.363 5474.881 22.959 22.224 0.735
6808.322 5499.172 23.238 22.475 0.763
6832.204 5517.740 21.904 21.350 0.554
6843.850 5512.067 21.067 20.589 0.478
6784.771 5518.713 23.281 22.516 0.766
6793.781 5489.242 23.497 22.676 0.821
5787.271 5489.482 22.067 21.474 0.593
5793.015 5499.488 21.794 21.241 0.553
5797.209 5478.927 20.879 20.408 0.471
5828.118 5447.208 21.299 20.794 0.505
5861.915 5475.906 21.397 20.891 0.506
5863.239 5436.295 20.521 20.084 0.437
5791.056 5507.079 22.823 22.038 0.785
3037.061 5475.120 20.929 20.444 0.485
3072.221 5432.342 22.664 21.979 0.685
3110.251 5416.762 22.114 21.512 0.602
3105.684 5420.987 23.528 22.719 0.809
5678.975 5509.020 20.628 20.180 0.447
5696.307 5466.482 22.711 22.030 0.682
5669.163 5434.059 23.567 22.753 0.814
5692.591 5525.190 22.860 22.152 0.708
6264.940 5467.278 23.044 22.322 0.722
6282.118 5501.312 23.223 22.470 0.753
6373.131 5459.838 23.634 22.797 0.837
6411.666 5472.010 23.566 22.720 0.846
6463.306 5532.212 23.680 22.839 0.841
6475.648 5527.640 23.767 22.909 0.858
3573.953 5462.184 20.498 20.050 0.448
5541.097 5459.394 21.935 21.369 0.567
5570.458 5480.173 21.133 20.632 0.502
5630.328 5514.104 22.036 21.431 0.605
5548.886 5445.898 23.124 22.379 0.745
5613.315 5454.973 23.293 22.511 0.782
5649.522 5465.689 23.049 22.331 0.718
3858.153 5482.061 22.492 21.838 0.655
3862.993 5438.498 21.492 20.967 0.525
3930.898 5472.752 22.690 22.015 0.675
3952.250 5465.788 22.887 22.171 0.715
3910.230 5466.461 23.820 22.960 0.860
4743.390 5466.770 21.633 21.105 0.528
4783.228 5500.190 20.815 20.348 0.467
4794.561 5428.784 22.377 21.747 0.631
4801.158 5452.734 21.063 20.567 0.497
4814.609 5480.385 20.950 20.474 0.476
4698.509 5486.256 23.280 22.423 0.857
4716.793 5520.690 23.360 22.565 0.795
4718.968 5433.142 23.650 22.790 0.860
4013.048 5503.274 22.958 22.247 0.711
4044.318 5528.171 21.710 21.164 0.546
4078.929 5449.756 22.908 22.187 0.721
4088.345 5487.628 23.585 22.757 0.828
4006.047 5476.095 23.795 22.924 0.871
4072.579 5481.218 23.786 22.912 0.875
6516.130 5488.305 22.020 21.439 0.580
6573.362 5499.476 23.058 22.339 0.718
3160.005 5490.544 21.775 21.216 0.558
3168.311 5463.186 21.771 21.213 0.558
3153.248 5526.245 23.870 23.009 0.861
3268.733 5505.215 23.095 22.355 0.740
3281.957 5428.711 23.127 22.400 0.727
3290.011 5516.807 22.674 22.002 0.672
3327.512 5475.279 22.656 21.990 0.665
3329.752 5419.070 21.620 21.081 0.539
3330.536 5428.496 21.866 21.302 0.564
3341.155 5416.748 23.095 22.337 0.758
3348.569 5450.230 23.942 23.051 0.891
3350.220 5513.147 22.214 21.483 0.731
5933.489 5525.382 21.876 21.207 0.668
5950.913 5531.341 21.589 21.053 0.536
5962.239 5467.603 21.837 21.286 0.551
5962.932 5517.874 21.968 21.390 0.578
5897.217 5494.069 23.612 22.766 0.845
5921.916 5518.458 23.568 22.755 0.812
5925.116 5483.783 22.828 22.136 0.692
6004.306 5469.703 23.764 22.916 0.849
5279.840 5476.847 22.262 21.645 0.617
5185.667 5453.503 23.281 22.499 0.782
5276.713 5459.472 23.921 23.024 0.897
6160.287 5431.220 21.787 21.234 0.553
6178.910 5501.240 21.811 21.172 0.639
6219.033 5496.055 20.312 19.874 0.438
6209.900 5450.653 23.643 22.815 0.828
4459.086 5519.101 21.678 21.107 0.571
4462.323 5489.229 21.093 20.643 0.450
4547.535 5433.542 21.445 20.924 0.521
4460.774 5500.631 23.980 23.136 0.844
4481.060 5532.013 23.991 23.023 0.967
4545.166 5515.247 23.694 22.832 0.862
4550.314 5465.350 23.788 22.954 0.834
4669.880 5527.245 21.624 21.080 0.544
4817.487 5503.951 23.664 22.797 0.867
4839.396 5451.809 22.718 22.051 0.668
4842.454 5459.679 23.877 22.880 0.997
4884.882 5530.174 23.959 23.035 0.924
4911.793 5481.235 23.525 22.703 0.822
4960.611 5517.708 21.004 20.514 0.490
4949.268 5445.632 23.120 22.343 0.777
4950.744 5471.596 23.587 22.759 0.827
4966.933 5474.061 23.282 22.499 0.783
5022.368 5476.017 21.640 21.103 0.537
5459.566 5481.674 22.810 22.115 0.695
5477.909 5432.010 20.215 19.781 0.434
5503.626 5520.101 22.023 21.449 0.575
5057.547 5477.489 23.075 22.325 0.750
5124.640 5530.426 23.475 22.649 0.826
5348.822 5465.617 23.478 22.676 0.802
5356.199 5442.250 22.927 22.091 0.836
8075.088 5632.878 21.602 21.069 0.533
8090.930 5655.374 21.514 21.001 0.513
7970.800 5625.853 23.440 22.645 0.795
7971.771 5559.736 22.444 21.816 0.628
8022.792 5631.371 23.510 22.579 0.931
7879.090 5548.815 20.201 19.774 0.427
2368.214 5545.097 23.445 22.612 0.833
7720.125 5643.941 22.959 22.243 0.717
7797.306 5615.806 23.357 22.588 0.768
7810.837 5570.331 23.964 23.094 0.870
7815.561 5537.266 23.735 22.903 0.833
7661.321 5655.047 23.887 22.901 0.985
7686.372 5595.801 23.970 23.085 0.886
7467.892 5650.409 20.728 20.285 0.444
7498.610 5605.456 23.280 22.523 0.757
7507.827 5652.695 22.580 21.922 0.658
7540.267 5624.689 21.688 21.157 0.531
7476.093 5639.900 23.966 23.152 0.814
7524.020 5566.861 23.741 22.780 0.962
7545.493 5611.830 23.656 22.763 0.893
2568.663 5619.735 22.535 21.890 0.645
2611.354 5648.572 22.915 22.062 0.853
2521.174 5624.027 22.828 22.012 0.816
7405.900 5584.922 22.471 21.828 0.643
7435.094 5578.717 23.261 22.475 0.786
7233.017 5595.628 21.293 20.801 0.492
7305.713 5612.039 21.416 20.913 0.503
7325.666 5566.025 21.758 21.209 0.549
7328.093 5595.099 22.645 22.034 0.611
3032.065 5632.176 21.081 20.590 0.491
3042.430 5592.873 21.450 20.932 0.518
3087.564 5602.488 23.504 22.681 0.823
3127.982 5648.238 23.328 22.537 0.790
3083.354 5647.231 23.875 22.900 0.975
2774.730 5606.531 23.085 22.327 0.758
2831.718 5625.354 20.782 20.303 0.478
2844.453 5588.475 22.762 22.143 0.619
2810.627 5615.219 23.979 23.069 0.910
7134.510 5648.839 20.568 20.120 0.448
7154.994 5540.395 21.035 20.566 0.469
2961.294 5625.815 22.713 22.027 0.686
3000.177 5559.254 21.580 21.030 0.550
6449.398 5649.249 22.813 22.114 0.699
6408.411 5624.632 22.931 22.208 0.723
7071.579 5639.496 23.788 23.015 0.773
7090.547 5653.970 23.165 22.420 0.745
7012.068 5604.182 23.837 22.971 0.867
7088.716 5580.465 23.617 22.787 0.830
3521.323 5547.263 21.776 21.223 0.553
3538.491 5541.189 22.562 21.849 0.713
3553.929 5616.139 23.209 22.416 0.793
3576.532 5546.357 22.234 21.594 0.640
6773.104 5650.858 22.272 21.666 0.605
6741.715 5598.996 23.401 22.608 0.793
6837.198 5547.102 23.177 22.422 0.755
6873.036 5582.458 22.306 21.683 0.622
6911.146 5625.703 22.715 22.044 0.670
6941.380 5608.370 20.615 20.228 0.387
